Product_code,Product_name,Product_description,Product_URL,Breadcrumb_parent,Breadcrumb_active,Product_price,Rating_Value,Rating_Count,Recommended_Prods
12ND2PQPI3RS,"FIFA 21, Electronic Arts, Playstation 4","Upgrade to PS5 at no additional cost. More information available at: https://www.ea.com/en-gb/games/fifa/fifa-21/news/fifa-21-dual-entitlement-info-faq    Win as One in EA SPORTS FIFA 21, powered by Frostbite. Whether it's on the streets or in the stadium, FIFA 21 has more ways to play than ever before - including the UEFA Champions League and CONMEBOL Libertadores. Stay tuned for exciting news to come.PRE-ORDER THE STANDARD EDITION AND RECEIVE:   Up to 3 Rare Gold Packs, 1 per week for 3 weeks Cover Star Loan Item, for 5 FUT matches FUT Ambassador Player Pick, choose 1 of 3 player items for 3 FUT matches Special Edition FUT Kits and Stadium items    © 2020 Electronic Arts Inc. EA, EA SPORTS, and the EA SPORTS logo are trademarks of Electronic Arts Inc. Official FIFA licensed product. © FIFA and FIFA's Official Licensed Product Logo are copyrights and/or trademarks of FIFA. All rights reserved. Manufactured under license by Electronic Arts Inc. ",https://walmart.com/ip/12ND2PQPI3RS,Video Games,/Sports Games,$59.99,4.0,4 ratings,"['3PEETK2XZAVA', '38CP17N1J45J', '2HAH1X163XX5', '43AUSFBZ7TPU', '2GEAO2MR1TBC', '5II7F2VHI39K', '6H7DKIDB2C7B', '2O2RKOK1UKU5', '5LOX1F3K7RQF', '5GUJ6RN0023D', '5II7F2VHI39K', '6H7DKIDB2C7B', '1M5N5MYDDU7O', '6XT117XHST0I', '1G1JNEN4J2UG']"
2E9DUEWIOPPB,"Gi Joe Operation Blackout, GameMill, PlayStation 4, 856131008190","GI Joe is a Team-Based, 3rdPerson Shooter; 18 weapon types, up to 36 variations; 12 characters with ultimate powers, 24 skin variations; 18 single player missions; Original Authentic Story18 weapon types, up to 36 variations; 12 characters with ultimate powers, 24 skin variations; 18 single player missions; Original Authentic Story; Comic book inspired story and cutscenes from the ‘80’s; Split Screen local campaign co-op or couch co-op; Iconic boss battles Joes vs. Cobra; Classic locations from the universe including USS Flagg and Cobra Headquarters; Classic game modes include Capture the Flag, Assault and King of The Hill",https://walmart.com/ip/2E9DUEWIOPPB,Video Games,/PlayStation 4 (PS4) Games,$39.96,2.0,1 ratings,"['42S5VXNDJ3AR', '1ZYH89WVHEIT', '6CXC24LRBDZ8', '5HY2AI9WW2SN', '4J9FHSSKTI61', '4II8S937OPOZ', '3ETNATAUQ3PY', '7C1B2NRPP4PX', '5LOX1F3K7RQF', '5GUJ6RN0023D', '4II8S937OPOZ', '3ETNATAUQ3PY', '7C1B2NRPP4PX', '5II7F2VHI39K', '1M5N5MYDDU7O']"
76MZAC13EN7K,"FIFA 21 Ultimate Edition, Electronic Arts, PlayStation 4 & PlayStation 5","Upgrade to PS5 at no additional cost. More information available at: https://www.ea.com en-gb games fifa fifa-21 news fifa-21-dual-entitlement-info-faq  Win as One in EA SPORTS FIFA 21, powered by Frostbite. Whether it's on the streets or in the stadium, FIFA 21 has more ways to play than ever before including the UEFA Champions League and CONMEBOL Libertadores. Stay tuned for exciting news to come. EA, EA SPORTS, and the EA SPORTS logo are trademarks of Electronic Arts Inc. Official FIFA licensed product. FIFA and FIFA's Official Licensed Product Logo are copyrights and or trademarks of FIFA. All rights reserved. Manufactured under license by Electronic Arts Inc.FIFA 21 Ultimate Edition, Electronic Arts, PlayStation 4, [Physical] PRE-ORDER THE ULTIMATE EDITION AND RECEIVE: 3 Days Early Access Up to 24 Rare Gold Packs, 2 per week for 12 weeks Cover Star Loan Item, for 5 FUT matches Career Mode Homegrown Talent, local youth prospect with world-class potential FUT Ambassador Player Pick  Choose 1 of 3 player items for 3 FUT matches Special Edition FUT Kits and Stadium Items  2020 Electronic Arts Inc.",https://walmart.com/ip/76MZAC13EN7K,Gifts & Registry,/Gift Finder,$99.99,0.0,0 ratings,"['5ZMQ93OFUDNT', '6NKF0RK9GHL5', '5DFK50DMDO8X', '37MV7SIG569Z', '4KOTOAEJRAUQ']"
2GQOQ3T3X00F,"Heavy Fire: Red Shadow, Mastiff, PlayStation 4, 859292000379","The latest action-packed installment in the Heavy Fire series! Set in the not-so-distant future, tension between a bold North Korea, that has managed to establish a unification with South Korea entirely on its terms, and the United States have gone beyond their breaking point. In Heavy Fire: Red Shadow players lace themselves up in the tattered combat boots of Sgt. Will, who narrowly survived a North Korean missile attack on Guam and now finds himself almost single handedly trying to repulse an enemy beach landing. As Sgt. Will, step onto the unforgiving battlefield, establish a beachhead, and holdfast behind a turret-mounted machine gun. A brutal and unceasing onslaught of enemy forces will attempt to flank and eliminate Sgt. Will from every angle as he and a few surviving comrades rain hell upon anything that crosses their sights.  360° White-knuckle Action! Use a devastatingly powerful turret-mounted machine gun and rocket launcher combo to mow down enemies in 360° across eight stages in Campaign Mode, or fight non-stop for leaderboard dominance in Endless Mode. Call in Support! Call in supply drops and support from elite infantry troops, fighter aircraft, attack helicopters, and more. Get Promoted and Powered Up! With more than 30 unlockable Field Promotions, players earn power-ups to upgrade and customize their machine gun, rocket launcher, health, and support skills. Step in to a Virtual Battlefield! Experience a new level of exciting gameplay immersion with PS®VR support. Included for free in the physical Day One Edition of Heavy Fire: Red Shadow.  ",https://walmart.com/ip/2GQOQ3T3X00F,Video Games,/Action & Adventure Games,$19.72,3.5,2 ratings,"['58RG7ADCI4HT', '2F6QST7LCVTC', '5FHCL4YX8QFQ', '4ZCHRNZFXZN4', '5POWDVQ1BSFC', '2I15VE1X6S3V', '4AD4VX5Z5Z2H', '3O6I276AMT3N', '0YOZ4JCI87J7', '6DESP524KOF5', '2DGKW9JPQ8EO', '31RA5YKCOKO1', '6T83O0GGITDT', '1ZYH89WVHEIT', '75UK1RZGZSBP', '5II7F2VHI39K', '6H7DKIDB2C7B', '5OQ0S2VCCU8Z', '3GBD07P254SP', '6OPNDOVE56SP', '6OPNDOVE56SP', '6CLMAMBC3PRA', '5U8DECNG2HFO', '286KM0YZLMPP', '1HARLSWVJSB4', '5UJQRHRBO10F', '11G60XFGHFK2', '12Q2NS9C2PZ0', '3CIQPPGP9745', '3D1NO6OOOD4N']"
27IXUJH8HC7Q,Astroneer for PlayStation 4,Astroneer for PlayStation 4,https://walmart.com/ip/27IXUJH8HC7Q,Video Games,/Action & Adventure Games,$19.50,3.0,1 ratings,"['7L5VKDVODQJQ', '4XX33QOSQSC0', '4KLVE5HKL87Y', '1AYYI302ALJ8', '5GDLJARB2Z2V', '5UJQRHRBO10F', '11G60XFGHFK2', '12Q2NS9C2PZ0', '3CIQPPGP9745', '3D1NO6OOOD4N']"
1JDBSLKAF8E7,"NBA 2K21 Mamba Forever Edition, 2K, Playstation 5, 710425577154"," Physical copies of NBA 2K21 Mamba Forever Edition for PlayStation 5 will include a digital copy of NBA 2K21 Standard for Playstation 4 in box.    NBA 2K21 is the latest release in the world-renowned, best-selling NBA 2K series. 2K21 leads the charge with next-gen innovations, while continuing to deliver an industry-leading sports video game experience on the current generation of gaming platforms.   With extensive improvements upon its best-in-class graphics and gameplay, competitive and community online features, and deep, varied game modes, NBA 2K21 offers one-of-a-kind immersion into all facets of NBA basketball and culture - where Everything is Game. This edition includes 100,000 Virtual Currency, 10,000 MyTEAM points, MyTEAM packs, digital items for your MyPLAYER, and more! The NBA 2K21 Mamba Forever Edition includes the following digital items:  • 30 MyCAREER Gatorade Boosts  • 5 pair MyCAREER Shoe Collection  • 100,000 Virtual Currency  • 10,000 MyTEAM Points  • 10 MyTEAM Tokens  • 60 MyCAREER Skill Boosts  • 30 MyCAREER Gatorade Boosts  • 40 MyTEAM Promo Packs (10 at launch, then 3 per week)  • Sapphire Damian Lillard and Zion Williamson MyTEAM cards  • MyPLAYER Shoe Collection  • MyPLAYER 72 HR 2X REP Boost  • MyPLAYER backpack and ball (Unlocked at MyREP level Pro 1)  • Kobe Bryant Digital CollectionNBA 2K21 Mamba Forever Edition, 2K, Playstation 5, 710425577154",https://walmart.com/ip/1JDBSLKAF8E7,Sports & Outdoors,/Los Angeles Lakers Accessories,$99.99,2.1,15 ratings,"['17XY3J5DMI59', '1KRN00KG71EJ', '0TA4VX98WAEP', '16HLRGBB4Q00', '5WGEAPYE8VR8', '5PKS2DX0CA3V', '13DT2JL1FQ2F', '0YMOW6BQ4ON7', '1VC5NVXLG9AA', '19REYUXD1KXT', '569RLIS39O6Q', '43UKONP45ZL1', '5LNZ7FDCLT45', '34FM8T6HD0NR', '3YDR7AH9IFC1']"
5DHXDENX0QAW,"NBA 2K19, 2K, PlayStation 4, REFURBISHED/PREOWNED","REFURBISHED/PREOWNED. NBA 2K celebrates 20 years of redefining what sports gaming can be, from best in class graphics & gameplay to groundbreaking game modes and an immersive open-world ''Neighborhood.'' NBA 2K19 continues to push limits as it brings gaming one step closer to real-life basketball excitement and culture. This is a REFURBISHED/PREOWNED copy of the game. Actual product received could be slightly different than what picture shows. To clarify the main photo may show the standard edition but you could actually receive a Special Edition, Limited Edition, Game of the Year edition or a Store Specific version e.g. Walmart exclusive or Best Buy exclusive. Game cases may be replaced with new aftermarket cases and box art. The aftermarket case may not match the size and color of the original case. Since this is ultimately a used product there will be NO DLC or additional materials. Take Control With Takeover -- Harness your MyPLAYER's full basketball potential with the new Takeover feature. Unlock special moves and abilities never before seen on the court, or activate Team Takeover and unleash the power of your full squad. Run the Neighborhood -- Make a name for yourself on the court, at the Under Armour Cages, and during live events on the block. Ball until dawn with new day to night transitions, walk on at the Jordan Rec Center, or get the old Crew back together for exciting 3 on 3 action. MyTEAM -- Create your very first MyPLAYER card, and ball with LeBron, Kobe, and the rest of your collection in a variety of competitive modes. Introducing the new Unlimited mode, allowing you to pick any five cards from your deck and battle against other players online. MyCAREER -- The original career story mode returns with an all-new, immersive narrative charting your journey from China to the G League and eventually the NBA. Featuring an all-star cast, endorsements tied to your popularity, and new team chemistry elements that allow you to dominate the hardwood. ",https://walmart.com/ip/5DHXDENX0QAW,Video Games,/Sports Games,$7.00,3.0,2 ratings,"['25KQSOUQXI94', '361SMPUXPAPH', '3C8IUAGB9QNA', '21V8VLTSH5YG', '2Q5RV6PUZ2NV', '66UTG3X87A5E', '47LAH1IY4TK3', '0TSD1ZFN7KUX', '3OOLXXPERO13', '3N6SQ6QKDDDY', '3PEETK2XZAVA', '38CP17N1J45J', '2HAH1X163XX5', '43AUSFBZ7TPU', '2GEAO2MR1TBC', '5II7F2VHI39K', '6H7DKIDB2C7B', '18JL3JS2TPVQ', '4HZV69TDU0DV', '48Z5DVJ1FW12', '6OPNDOVE56SP', '1M903HKOS0LM', '3GBD07P254SP', '5OQ0S2VCCU8Z', '3IVQ267YUHG4']"
6CXC24LRBDZ8,"Call of Duty: Modern Warfare 1100 Points, Activision, PlayStation [Digital Download]","This bundle includes 1,000+100 Bonus Call of Duty Points for an extra 10% value. Call of Duty: Modern Warfare features several ways to customize your game experience. Call of Duty Points (CP) are the in-game currency that can be used in Modern Warfare to obtain new in game content, including the Battle Pass, for use in Multiplayer and Special Ops game modes. With your CP, you can purchase the Season 1 Battle Pass which allows you to unlock up to 100 Tiers of exciting items and accessories for Modern Warfare. Tier contents include: 1,300 CP 1 New Operator Mara 20 New Weapon Blueprints, including 2 Legendary and 10 Epic Blueprints Over 30 Legendary and Epic Operator Skins Dozens of additional custom cosmetics Online features require an account and are subject to terms of service (playstationnetwork.com terms of service), privacy policy (playstationnetwork.com privacy-policy), and the game publishers privacy policy. Network Players 2-20 Full game requires PlayStationPlus membership to access online multiplayer DUALSHOCK4 Online Play (Required).1,100 Call of Duty: Modern Warfare Points, Activision, PlayStation 4 [Digital]  After Purchase & FAQ.   You will receive a confirmation email from Walmart.com within minutes of successful order placement. A second email from walmartonline@e-deliverygroup.com with access to your PIN will be delivered within 60 minutes If you have issues receiving your email, go to the following webpage to access your purchase: www.walmart.e-deliverygroup.com. Enter your email address used to order on Walmart.com, your billing ZIP code, and your Walmart.com Order Number (your order number can be found on your confirmation email from Walmart.com or in your Account Order History on Walmart.com). To view frequently asked questions about this product visit www.walmart.e-deliverygroup.com/faq.html There are no returns or refunds on electronically fulfilled PIN numbers. Walmart.com is not responsible for stolen or misplaced PINs. Pins are usually delivered in minutes or, at most, within 48 hours depending on additional order validation required by Walmart or your Credit Card company.  ",https://walmart.com/ip/6CXC24LRBDZ8,Video Games,/PlayStation 4 (PS4) Games,$9.99,5.0,1 ratings,"['15ZGDKQTGIXZ', '0RSQUKC1O562', '72CFTE0XDLUX', '7DIHMBFC703R', '0YOZ4JCI87J7', '6XL88QI0C949', '0VAJLEA75N8X', '1AJUHEDVKZM9', '2DAR731E4W4G', '5IK0N3LPSYH2', '42S5VXNDJ3AR', '1ZYH89WVHEIT', '5HY2AI9WW2SN', '4J9FHSSKTI61', '2LMTS5WI6QNW', '6B2KWAQX99TY', '5OQ0S2VCCU8Z', '1NP7Q2XK8YO1', '3GBD07P254SP', '6DESP524KOF5', '5II7F2VHI39K', '78CKFEZZIDET', '56K4ENKD6KUX', '4OTA54N627P1', '6B2KWAQX99TY']"
0UG909W62RX5,No Man's Sky Beyond (Other),No Man's Sky BeyondNo Man's Sky Beyond (Other),https://walmart.com/ip/0UG909W62RX5,Video Games,/Action & Adventure Games,$20.00,0.0,0 ratings,"['7CHJSGTMEXNP', '4HYKL2K0GQ2C', '1L1Q7U23KZGC', '2SSWA81WIM8M', '2T9CSMGG6PXC', '6T83O0GGITDT', '4ZCFW82T0YAT', '1Q1TYY3KFYDS', '5K9T4QWZSAN5', '6A2A7APWVCMC', '5UJQRHRBO10F', '11G60XFGHFK2', '12Q2NS9C2PZ0', '3CIQPPGP9745', '3D1NO6OOOD4N', '5OQ0S2VCCU8Z', '47ZPHD342EDS', '5K9A9O4WT8QQ', '5PEM13Y8IZOM', '6QPZI30WTYEA', '5K9A9O4WT8QQ', '5PEM13Y8IZOM', '6CLMAMBC3PRA', '6QPZI30WTYEA', '6OPNDOVE56SP']"
4ZSZWXK1K9EV,"Marvel's Iron Man VR, Sony, PlayStation 4, 711719520979","Pre-order Marvel's Iron Man VR to receive a code (code expires 5/15/23) to download the Marvels Iron Man VR PS4 theme and 4 custom deco armors (Origin, Vintage, Silver Centurion, Ultraviolet) when the game launches July 3, 2020 Don the PlayStation VR headset to suit up as the Armored Avenger in an original Iron Man adventure Tony Stark has retired from making weapons and instead creates technology used to battle evil as Iron Man. After several years as a world-famous Super Hero, Tony is attacked by the mysterious Ghost, a hacker and anti-corporate activist who repurposes old Stark Industries weapons. In her efforts to topple his empire, Ghost attacks Stark's corporate locations around the world, leading to ever-escalating stakes and a final showdown.Marvel's Iron Man VR, Sony, PlayStation 4, 711719520979  Command up to five Desperados and use their lethal skills to stealthily thin out the enemy rows Approach each mission with a big variety of different solutions and paths Resolve seemingly impossible large enemy setups with careful planning and perfectly timed executions Witness the glory of classic Wild West scenarios like frontier towns, desert canyons, Mississippi swamps, sprawling modern cities and many more by day and night Defeat your foes choosing between deadly and non-lethal options, stealth and blazing guns and further adjust the game to your playstyle with various difficulty settings and special replayability challenges ",https://walmart.com/ip/4ZSZWXK1K9EV,Gifts & Registry,/Gift Finder,$37.49,4.6,73 ratings,"['7I3IZUKWF9AH', '0S0L81HKE6XX', '6PY4OBUJWR1L', '38UE5AATTSCG', '0Y63CF96MZYC', '6D10GKVZR0KK', '2IKBAAMX5RZE', '5POWDVQ1BSFC', '3T49FTP8E51T', '1Q1TYY3KFYDS', '5NWB6J9KUJDB', '4ZCHRNZFXZN4', '5FHCL4YX8QFQ', '5F8LJF74XPLE', '1Q1TYY3KFYDS', '5ZMQ93OFUDNT', '6NKF0RK9GHL5', '5DFK50DMDO8X', '37MV7SIG569Z', '4KOTOAEJRAUQ']"
5BEKRK3HM7FA,Mirror's Edge Catalyst - Pre-Owned (PS4),"Follow the fearless free runner Faith as she traverses the city of Glass and fights for freedom in  Mirror's Edge Catalyst for the PlayStation 4. What appears to be an elegant, high-tech city on the outside has a terrible secret hidden within. Explore every corner from the highest beautifully lit rooftops to the dark and gritty tunnels below. The city is huge, free to roam and Faith is at the center of it all. Through the first-person perspective, players will combine her fluid movement and advanced combat with the city's surroundings to master the environment and uncover the conspiracy. This is Mirror's Edge for this generation, raising the bar in action-adventure games. First-Person Action - Get up close with your enemies. Use your freedom of movement and martial arts combat in conjunction with the environment to experience fluid first-person action unlike any other. Explore the City of Glass - Roam the beautiful, high-tech city at your own pace, and unlock its many different districts. Run free and explore every corner from the highest, glass made skyscrapers to the hidden underground tunnels. Witness the Rise of Faith - Brought up on her own on the margin of the totalitarian society, Faith found refuge amongst an outsider group called the Runners. Learn about her origin story, and take part in her journey as she stands up against oppression and becomes the catalyst that can change the City of Glass forever. ESRB Rating: TEEN with Mild Language and Violence ",https://walmart.com/ip/5BEKRK3HM7FA,Video Games,/Mirrors Edge 2,$11.11,0.0,0 ratings,"['6WEWN5F11M69', '3JVLVZRDUCNL', '1KXL9IBP6L16', '7D4RH7WAMMJR', '6YK75YVLODXE', '18JL3JS2TPVQ', '4HZV69TDU0DV', '0YK7SXLBL9R6', '3IVQ267YUHG4', '5II7F2VHI39K', '1QJRKB8402QN', '6BEVUPAEAXDW', '43SD43Z4P50J', '18JL3JS2TPVQ', '4HZV69TDU0DV']"
1S3TA3D560RT,Garfield Kart: Furious Racing for PlayStation 4,Garfield Kart: Furious Racing for PlayStation 4,https://walmart.com/ip/1S3TA3D560RT,Feature,/Shop All Garfield,$22.99,0.0,0 ratings,"['2SBIH5LJOO75', '7HL0YKHP14WY', '6WK2KXXYNFC4', '0TN5KSJ9UX7F', '1OR16BR7W9A6', '0Y6PB1NFR7NV', '419VIC6AE9LK', '3PS3S8RPF84J', '1FSDKGWMHD60', '43ST0C4RDYKJ']"
3I13DA8SZ99W,"Remothered: Broken Porcelain ,MAXIMUM GAMING,PlayStation 4,814290015442","Remothered: Broken Porcelain ,MAXIMUM GAMING,PlayStation 4,814290015442",https://walmart.com/ip/3I13DA8SZ99W,Video Games,/PlayStation 4 (PS4) Games,$29.99,5.0,1 ratings,"['42S5VXNDJ3AR', '1ZYH89WVHEIT', '6CXC24LRBDZ8', '5HY2AI9WW2SN', '4J9FHSSKTI61', '1AAP0OOGN45T', '65KDI88G61UV', '3VO46Y00QIO2', '50FKIP5H1X2W', '5II7F2VHI39K', '1AAP0OOGN45T', '1HPX3WEXU1Q3', '0ZEBL4K6582R', '23CS0TAQOB2C', '57NUHM1JL9XZ']"
57YB769FNO8P,"FIFA 21 Champions Edition, Electronic Arts, Playstation 4 & Playstation 5",Upgrade to PS5 at no additional cost. More information available at: https://www.ea.com/en-gb/games/fifa/fifa-21/news/fifa-21-dual-entitlement-info-faqFIFA 21 Champions Edition,https://walmart.com/ip/57YB769FNO8P,Gifts & Registry,/Gift Finder,$79.99,0.0,0 ratings,"['5ZMQ93OFUDNT', '6NKF0RK9GHL5', '5DFK50DMDO8X', '37MV7SIG569Z', '4KOTOAEJRAUQ']"
2E7LKE7PRTTN,"NBA 2K21, 2K, PlayStation 5, 710425577130","NBA 2K21 is the latest release in the world-renowned, best-selling NBA 2K series. 2K21 leads the charge with next-gen innovations, while continuing to deliver an industry-leading sports video game experience on the current generation of gaming platforms.   With extensive improvements upon its best-in-class graphics and gameplay, competitive and community online features, and deep, varied game modes, NBA 2K21 offers one-of-a-kind immersion into all facets of NBA basketball and culture - where Everything is Game. Pre-order NBA 2K21 now to receive 5,000 Virtual Currency, 5,000 MyTEAM points, MyTEAM packs, and more! NBA 2K21 includes the following digital items with pre-order:  • 5,000 Virtual Currency  • 5,000 MyTEAM Points  • 10 MyTEAM Promo packs (delivered one a week)  • 6 MyCAREER Skill Boosts  • 5 pair MyCAREER Shoe Collection  • Zion Williamson Digital Collection  • 3 MyCAREER Gatorade BoostsNBA 2K21, 2K, PlayStation 5, 710425577130",https://walmart.com/ip/2E7LKE7PRTTN,Gifts & Registry,/Gift Finder,$69.99,0.0,0 ratings,"['5ZMQ93OFUDNT', '6NKF0RK9GHL5', '5DFK50DMDO8X', '37MV7SIG569Z', '4KOTOAEJRAUQ', '614SXTVAKCKJ', '38CP17N1J45J', '4NHR0S3F78A8', '10UOK4762FD9']"
1YHYX2ND6YXL,"Space Invaders Arcade Machine + Star Wars Battlefront Bundle, Arcade1UP/Electronic Arts, PlayStation 4, 696055227556","The Space Invaders Arcade Machine with Star Wars Battlefront II PlayStation 4 Bundle. Arcade1UP: Brace yourself to be plunged back in time to an era of adrenaline pumping, old school fun with Arcade1Up as it brings iconic gaming back to you. Whether you are a retro junkie or curious to check out the hype – this is the perfect way to enjoy arcade play within your home, dorm room or office. Arcade1Up arcades are available in multiple exciting versions, the just under 4ft tall cabinets include commercial grade construction and coinless operation. All the machines feature original artwork of all-time iconic games. With immersive full-color hi-res displays and sounds, and combined with original joystick and control buttons setup, you are looking at endless hours of gaming! Space Invaders Arcade: Relive the glory days of arcade gaming in the comfort of your own home with Arcade1Up's Space Invaders at home arcade machine! Jump back to the 80’s, grab the joystick and prepare your lasers with Arcade1Up’s Space Invaders arcade cabinet. Dodge the aliens fire and counter with strategic shooting. Boasting authentic gameplay and artwork, these cabinets are the first-ever consumer models. Modern technology has allowed for them to be designed for mobility and affordability without sacrificing size and quality. Star Wars Battlefront II PS4: Embark on an endless Star Wars action experience from the bestselling Star Wars HD videogame franchise of all time. Rush through waves of enemies on Starkiller Base with the power of your lightsaber in your hands. Storm through the jungle canopy of a hidden Rebel base on Yavin 4 with your fellow troopers, dispensing firepower from AT-STs. Line up your X-wing squadron for an attack on a mammoth First Order Star Destroyer in space. Or rise as a new Star Wars hero - Iden, an elite Imperial special forces soldier - and discover an emotional and gripping single-player story spanning thirty years. Experience rich and living Star Wars multiplayer battlegrounds across all three eras: prequel, classic, and new trilogy. Customize and upgrade your heroes, starfighters, or troopers, each with unique abilities to exploit in battle. Ride tauntauns or take control of tanks and speeders. Down Star Destroyers the size of cities, use the Force to prove your worth against iconic characters such as Kylo Ren, Darth Maul, or Han Solo, as you play a part in a gaming experience inspired by 40 years of timeless Star Wars films. You can become the master of your own Star Wars hero's journey. Classic upright ""Cabinet"" design Cabinet Dimensions: 45.8” H x 22.75” H x 19” W Cabinet Weight: 58.5lbs Cabinet features 2 Games in 1 (Space Invaders Original, Space Invaders Color) Cabinet features upgraded 17"" Color LCD screen Authentic arcade controls Cabinet was built with commercial-grade construction plus Original Artwork Cabinet has Coinless operation and Owner can adjust the volume Cabinet features On Screen Game Selection Menu Cabinet Plugs into an AC outlet Arcade:©TAITO CORPORATION 1978, 2018 ALL RIGHTS RESERVED Star Wars Battlefront II: A New Hero, a Story Untold-- Jump into the boots of an elite special forces soldier, equally lethal on the ground and space, in an emotionally gripping new Star Wars campaign that spans over 30 years and bridges events between the films' Star Wars: Return of the Jedi and Star Wars: The Force Awakens Star Wars Battlefront II: The Ultimate Star Wars Battleground-- A Star Wars multiplayer universe unmatched in variety and breadth where up to 40 players fight as iconic heroes, authentic-to-era troopers and in a massive array of vehicles on land and in the air - as battle rages through the galaxy Star Wars Battlefront II: Galactic-Scale Space Combat-- Space combat has been designed for Star Wars Battlefront II from the ground up with distinct handling, weapons and customization options. Join your squadron and weave in between asteroids fields, fly through Imperial Dock Yards and take down massive capital ships as you pilot legendary starfighters in high stakes dogfights with up to 24 players and 40 AI ships. Star Wars Battlefront II: Better Together-- Team up with a friend from the comfort of your couch with two-player offline split-screen play. Earn rewards, customize your troopers and heroes, and bring your upgrades with you on the online multiplayer battleground Star Wars Battlefront II: Master Your Hero-- Not just an iconic hero- your hero. Master your craft with customizable character progression. Upgrade abilities unique to each hero, trooper class, and starfighter. Use these abilities to adapt and modify your character's powers, either as lethal active effects on your opponents, helpful status boosts, or tactical assistance, to counter any opponent on the battlefront Star Wars Battlefront II: Important Information: Requires internet connection, EA account, and PlayStation Plus membership (sold separately) for game activation and installation ",https://walmart.com/ip/1YHYX2ND6YXL,Video Games,/Action & Adventure Games,$149.99,5.0,2 ratings,"['5UJQRHRBO10F', '11G60XFGHFK2', '12Q2NS9C2PZ0', '3CIQPPGP9745', '3D1NO6OOOD4N', '4HZV69TDU0DV', '18JL3JS2TPVQ', '5II7F2VHI39K', '6H7DKIDB2C7B', '6QPZI30WTYEA', '6QPZI30WTYEA', '3GBD07P254SP', '5OHINBCFHXB8', '3IVQ267YUHG4', '5OQ0S2VCCU8Z']"
3HF8GYK3POZM,"Inside/Limbo (Double Pack), 505 Games, PlayStation 4, 812872019307","Two of the most critically acclaimed 2D puzzle-platformers of all time come to retail in the INSIDE/LIMBO Double Pack. - INSIDE and LIMBO combine simple gameplay mechanics with award winning artistry, expertly crafted sound design and incredible visual storytelling. - INSIDE has sold over 1 million copies. LIMBO has sold over 6 million copies. Each have 100+ awards/nominations. - Both games have a 90+ Metacritic rating. - INSIDE: Haunted and alone, a boy finds himself drawn into the center of a dark project. - LIMBO: Uncertain of his sister's fate, a boy enters LIMBO.Inside/Limbo Double Pack, 505 Games, PlayStation 4, 812872019307",https://walmart.com/ip/3HF8GYK3POZM,Video Games,/Action & Adventure Games,$24.98,3.7,3 ratings,"['2FQW703U073N', '7DS8PEI4KGIO', '0V8P1RNPZ6ZO', '27Y3N5G2Z808', '1GKDKUHLLIMO', '38XF54ZRL3C7', '1UGT6AGQGXYC', '4G6O7311BZRT', '4KSMPYCYVV21', '0YOZ4JCI87J7', '5P4O9W86MKI1', '5U7LMM6TYVET', '73FFQ1S8P150', '41L3XJ2MFZ6R', '4A8G17CEMNLH', '5II7F2VHI39K', '6H7DKIDB2C7B', '5OQ0S2VCCU8Z', '3GBD07P254SP', '6OPNDOVE56SP', '6OPNDOVE56SP', '6CLMAMBC3PRA', '286KM0YZLMPP', '5K9A9O4WT8QQ', '1HARLSWVJSB4', '5UJQRHRBO10F', '11G60XFGHFK2', '12Q2NS9C2PZ0', '3CIQPPGP9745', '3D1NO6OOOD4N']"
